genus_and_species,taxonomy_id,strain,superkingdom,phylum,class,order,family,genus,assembly_or_accession,Genome_GC,Genome_size,16S_accssion,16S_GC,Tmin
Paenibacillus bovis,1616788,BD3526,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,GCA_001421015.2,47.2,5.5,KM978955,54.3,10
Bacillus solimangrovi,1305675,GH2-4,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,36,,NR_133703,54,10
Roseivivax pacificus,1267769,22DY03,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseivivax,,64.6,,KC018453,56.3,10
Brevirhabdus pacifica,1267768,22DY15,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Brevirhabdus,,64.3,,KC018457,55.1,10
Sphingobacterium caeni,1204554,DC-8,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,,39.8,,JX046042,51.9,10
Xanthomarina gelatinilytica,1137281,AK20,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Xanthomarina,,38.8,,HE653972,50.9,10
Bacillus pakistanensis,992288,NCCP-168,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,39.1,,AB618147,54.8,10
Halomonas johnsoniae,502832,T68687,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,,64.4,,AM941399,55.9,10
Halomonas hamiltonii,502829,W1025,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,,64.6,,AM941396,56.2,10
Halomonas stevensii,502821,S18214,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,,62,,AM941388,56.4,10
Spongiibacter tropicus,454602,CL-CB221,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,,57.8,,EF988653,54.2,10
Maritalea myrionectae,454601,CL-SK30,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Maritalea,GCA_003433515.1,52.4,3.7,EF988631,54.3,10
Maribius pelagius,387096,B5-6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Maribius,,66.7,,DQ514326,55.3,10
Bowmanella denitrificans,366582,BD1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Bowmanella,,50,,DQ343294,54.3,10
Paenibacillus xinjiangensis,306544,B538,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,47,,AY839868,54.4,10
Bacillus hwajinpoensis,208199,SW-72,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,40.9,,AF541966,55.5,10
Methylobacillus methanolivorans,1848927,Z,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylobacillus,,51.5,,KX057479,52.7,10
Nocardioides pelophilus,2172019,THG-T63,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,,74.6,,KY287247,57.2,10
Staphylococcus saprophyticus,29385,S\41,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,GCA_000010125.1,33.1,2.6,D83371,51.5,10
Geodermatophilus bullaregiensis,1564160,BMG841 ,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,,,,LN626271,60.1,10
Geodermatophilus dictyosporus,1523247,G-5,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,,75.3,,HF970584,59.7,10
Gaetbulibacter aestuarii,1502358,?KYW382,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gaetbulibacter,,32.4,,GU552681,51.1,10
Gynuella sunshinyii,1445505,YC6258,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Gynuella,GCA_000940805.1,48.6,6.5,KC213486,54.5,10
Flavobacterium croceum,370975,EMB47,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,40.8,,DQ372982,50.7,10
Flavobacterium filum,370974,EMB34,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,34.2,,DQ372981,51.5,10
Virgibacillus necropolis,163877,LMG 19488,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus,GCA_002224365.1,37.3,4.3,AJ315056,54.6,10
Staphylococcus xylosus,1288,KL162,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,GCA_000709415.1,32.9,2.8,D83374,51.2,10
Tissierella creatinophila,79681,KRE 4,Bacteria,Firmicutes,Tissierellia,Tissierellales,Tissierellaceae,Tissierella,,30,,X80227,51.5,10
Methanoregula formicica,882104,SMSP,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanoregula,GCA_000327485.1,55.2,2.8,AB479390,56,10
Kushneria pakistanensis,1508770,NCCP-934,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,,59.2,,AB970675,57.6,10
Salipiger bermudensis,344736,HTCC2601,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Salipiger,,65.4,,DQ178660,55.3,10
Acidicapsa ferrireducens,1335629,MCF9,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidicapsa,,60,,KC662255,55.9,10
Acidicapsa acidiphila,1335627,MCF10,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidicapsa,,59.7,,KF017280,55.7,10
Methylarcula terricola,72023,h37,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Methylarcula,,57.1,,AF030436,56,10
Gordonia jinhuaensis,1517702,ZYR 51,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,,67.7,,KJ700483,57.5,10
Paenibacillus eucommiae,1355755,CPCC 100226,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,47.9,,KC589216,54.7,10
Tepidibacter mesophilus,655607,B1,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Tepidibacter,,29.8,,GQ231514,52.5,10
Agromyces flavus,589382,CPCC 202695,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,,70.9,,FJ529717,57,10
Thioalbus denitrificans,547122,Su4,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalbus,,64.5,,EU837269,57.3,10
Marivirga tractuosa,1006,H-43,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Marivirga,GCA_000183425.1,35.5,4.5,AB078072,52.1,10
Microvirgula curvata,1817962,L6,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Microvirgula,,61.2,,LT545978,56.7,10
Geodermatophilus ruber,504800,CPCC 201356,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,,72.8,,EU438905,60.1,10
Nibribacter flagellatus,2664424,THG-T16,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Nibribacter,,46.7,,KY287248,56.1,10
Ilyomonas limi,2575867,17mud1-8,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Panacibacter,,40.9,,MF033384,50.4,10
Actinotalea solisilvae,2072922, KCTC 29134,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Actinotalea,,72.4,,KY287246,58.7,10
Lysobacter solanacearum,1929097,T20R-70,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,,63,,KU379668,56.1,10
Pseudoflavitalea rhizosphaerae,1884793,T16R-265,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Pseudoflavitalea,,46.2,,KU379667,52.1,10
Rhodococcus humicola,1769756,UC33,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,,68.8,,KT301939,58.3,10
Rhodococcus pedocola,1769755,UC12,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,,72.7,,KT301938,58.8,10
Acinetobacter refrigeratoris,1433544,WB1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,,,KF709454,53.5,10
Lysobacter chengduensis,1685412,CF21,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,,68.7,,KP756904,55.7,10
Ferrovibrio xuzhouensis,1576914,LM-6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Ferrovibrio,,66.5,,KM978211,55.7,10
Streptomyces polymachus,1550619,T258,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,,69.2,,KM229363,58.5,10
Pseudoflavitalea soli,1542729,KIS20-3,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Pseudoflavitalea,,55.7,,KM007101,52,10
Parasegetibacter terrae,1503749,SGM2-10,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Parasegetibacter,,46.7,,KJ634465,52.1,10
Domibacillus indicus,1437523,SD111,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Domibacillus,,37.4,,KF732820,56.4,10
Sphingobacterium yanglingense,1437280,CCNWSP36-1,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,,41.1,,KF735812,52,10
Saccharicrinis carchari,1168039,SS12,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinilabiliaceae,Saccharicrinis,,40,,JQ683776,51.2,10
Caballeronia grimmiae,1071679,R27,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,,64.6,,JN256678,55.6,10
Agromyces indicus,758919,NIO-1018,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,,71.8,,HM036655,56.7,10
Caenimonas terrae,696074,SGM1-15,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Caenimonas,,68.7,,GU181268,54.7,10
Paracoccus niistensis,632935,NII-0918,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,,66.6,,FJ842690,56.9,10
Rhodococcus yunnanensis,278209,YIM 70056,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,,63.5,,AY602219,58.2,10
Sulfurovum lithotrophicum,206403,42BKT,Bacteria,Proteobacteria,Epsilonproteobacteria,,,Sulfurovum,GCA_000987835.1,44.3,2.2,AB091292,51,10
Ammoniphilus oxalaticus,66863,RAOx- 1 ,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Ammoniphilus,,45.5,,Y14578,55.3,10
Pseudoalteromonas profundi,1774956,TP162,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,46.7,,KT900238,53.6,10
Asticcacaulis tiandongensis,2565365,3.1105,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,,56,,MH605318,54.7,10
Camelliibacillus cellulosilyticus,2174486,THG-YT1,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Camelliibacillus,,53.5,,MG786604,56.3,10
Oceanispirochaeta sediminicola,1969108,SY2,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Oceanispirochaeta,,53.5,,LT821384,52.9,10
Nioella sediminis,1912092,JS7-11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Nioella,,63.4,,KY012322,55.6,10
Bacillus capparidis,1840411,EGI 6500252,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,39.9,,KY003162,55.9,10
Streptomyces zhihengii,1818004,YIM T102,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,,70.7,,KU936048,59,10
Paracoccus acridae,1795310,SCU-M53,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,,60.6,,KT634253,56.5,10
Sulfitobacter faviae,1775881,S5-53,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,,61,,KT444698,55.1,10
Bordetella tumbae,1649139,T6713-1-3b ,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,60,,LC053656,54.9,10
Bordetella muralis,1649130,T6220-3-2b ,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,59.8,,LC053647,54.9,10
Martelella suaedae,1647648,YC7033,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Martelella,,52.8,,KR233159,54.7,10
Aquimarina versatilis,1417658,CBA3207,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aquimarina,,38.8,,KF612582,49.1,10
Sphingobacterium changzhouense,1324946,N7,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,,40.9,,KC843944,51.8,10
Pontibacter odishensis,1157300,JC130,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Pontibacter,,47.5,,HE681883,58.4,10
Pedobacter hainanensis,1136065,13-Q,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,,42.7,,JQ083404,52.5,10
Shewanella dokdonensis,712036,UDC329,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,50.2,,GQ245918,54.1,10
Fibrella aestuarina,651143,BUZ 2,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Fibrella,,56.5,,GQ141052,55,10
Sporosarcina luteola,582850,Y1,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,,43.6,,AB473560,56.2,10
Zhihengliuella salsuginis,578222,JSM 071043,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Zhihengliuella,,67.8,,FJ425902,56.6,10
Halobacillus hunanensis,578214,JSM 071077,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus,,41.8,,FJ425898,55.7,10
Alteromonas halophila,516698,JSM 073008,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,,37.5,,EU583725,52.7,10
Gemmobacter aquaticus,490185,A1-9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Gemmobacter,,64.4,,EU313813,55.5,10
Oleibacter marinus,484498,2O1,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleibacter,,53.1,,AB435649,53.6,10
Psychroflexus sediminis,470826,YIM-C238,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Psychroflexus,,35.8,,EU135715,50.2,10
Nocardioides marinus,374514,CL\DD14,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,,72.9,,DQ401093,58.2,10
Flavobacterium defluvii,370979,EMB117 ,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,33.5,,DQ372986,51.3,10
Paracoccus homiensis,364199,DD-R11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,,63,,DQ342239,55.6,10
Pseudoalteromonas byunsanensis,327939,FR1199,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,39,,DQ011289,53,10
Alsobacter metallidurans,340221,SK200a-9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,Alsobacter,,64.8,,AB231946,56.9,10
Virgibacillus carmonensis,171692,LMC 20964,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus,,38.9,,AJ316302,54.6,10
Nonomuraea purpurea,1849276,1SM4-01,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea,,70.4,,LC148616,59.5,10
Fibrisoma limi,663275,BUZ 3,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Fibrisoma,,52,,GQ355622,56.4,10
Spongiibacter marinus,354246,HAL40b,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,,69.1,,AM117932,53.9,10
Caulobacter mirabilis,69666,FWC 38,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,GCA_002749615.1,69.3,4.6,AJ227774,55.5,10
Solitalea canadensis,995,UASM 9D,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,GCA_000242635.3,37.3,5.2,AB078046,50.1,10
Nesterenkonia pannonica,1548602,BV-35,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,,65.4,,LN610504,57.7,10
Bacillus kiskunsagensis,1548599,B16-24,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,36.6,,LN610501,54.4,10
Muricauda zhangzhouensis,1073328,12C25,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,,39.9,,JN426849,54.7,10
Neiella marina,508461,J221,Bacteria,Proteobacteria,Gammaproteobacteria,,,Neiella,,46.8,,EU513001,53.3,10
Chromobacterium subtsugae,251747,PRAA4-1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,,64.5,,AY344056,54.8,10
Phytomonospora endophytica,714109,YIM 65646,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Phytomonospora,,70,,GU367156,58.1,10
Rheinheimera aestuarii,1586751,H29,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,,46.5,,KM588222,53.2,10
Chitinophaga pinensis,79329,ATCC 43595,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,GCA_000024005.1,45.2,9.1,AF078775,50.5,10
Paenibacillus purispatii,556177, ES MS17,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,,,EU888513,54.1,10
Sphingobacterium solani,2086464,MLS-26-JM13-11,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,,42.6,,MF614846,51.7,10
Bacillus proteolyticus,2026192,TD42,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,35.2,,KJ812418,53.3,10
Bacillus luti,2026191,TD41,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,GCA_009739945.1,35.7,5.3,KJ812415,53.4,10
Bacillus mobilis,2026190,0711P9-1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,GCA_003612955.1,35.6,5.5,KJ812449,53.3,10
Ohtaekwangia kribbensis,688913,10AO,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Ohtaekwangia,,44.6,,GU117703,52.1,10
Ohtaekwangia koreensis,688867,3B-2,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Ohtaekwangia,,42.8,,GU117702,52.2,10
Domibacillus aminovorans,29332,DSM 1314,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Domibacillus,,40.8,,LT174524,55,10
Neptunomonas acidivorans,1166480,NAG-2N-126,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptunomonas,,41.4,,JQ672629,52.8,10
Roseovarius indicus,540747,B108,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,GCA_008728195.1,64.3,6.2,EU742628,54.4,10
Tenacibaculum lutimaris,285258,TF-26,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,,32.6,,AY661691,50.2,10
Tenacibaculum litopenaei,396016,B-I,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,,35.2,,DQ822567,50.5,10
Desulfuromonas thiophila,57664,NZ27,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,,,,Y11560,54.2,10
Methylobacillus arboreus,755170,Iva,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylobacillus,,54,,GU937479,52.8,10
Methylobacillus gramineus,755169,Lap,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylobacillus,,50.5,,GU937478,52.6,10
Tamlana agarivorans,481183,JW-26,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tamlana,,36.8,,EU221275,49.6,10
Muricauda lutimaris,475082,SMK-108,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,,41.1,,EU156065,54.8,10
Prosthecobacter fluviatilis,445931,HAQ-1,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,,62.9,,AB305640,54.6,10
Mesorhizobium jarvisii,1777867,ATCC 33669,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,,62.7,,KM192335,56.2,10
Cohnella lupini,1294267,RLAHU4B,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,,57.8,,KC447383,56.1,10
Chryseobacterium cucumeris,1813611,GSE06,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,,36.1,,KX146463,50.7,10
Chryseobacterium kwangjuense,267125,KJ1R5,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,,40.2,,AY514021,50.3,10
Streptomyces boninensis,2039455,K11-0400,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,,72,,LC322264,59.4,10
Mangrovimonas yunxiaonensis,1197477,LYYY01,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mangrovimonas,,38.6,,JQ937283,51.8,10
Albimonas donghaensis,356660,DS2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albimonas,,72,,DQ280370,56.3,10
Cohaesibacter marisflavi,655353,DQHS21,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Cohaesibacteraceae,Cohaesibacter,,55.2,,GQ200200,53.6,10
Microterricola viridarii,412690,KV-677,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microterricola,GCA_001542775.1,68.7,3.7,AB282862,56.3,10
Ottowia oryzae,2109914,KADR8-3,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ottowia,GCA_003008535.1,66.8,3.9,MH031704,54.8,10
Methanobrevibacter cuticularis,47311,RFM-1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,,26.8,,U41095,53.7,10
Marinobacter salinus,1874317,Hb8,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,GCA_001854125.1,55.9,4.1,KX063622,55.4,10
Marinobacter halotolerans,1569211,CP12,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,,55.7,,LC009417,55.5,10
Pelomonas puraquae,431059,CCUG 52769,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,,,,AM501439,55.8,10
Flavobacterium lindanitolerans,428988, IP-10,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,31,,EF424395,54.2,10
Mesoplasma tabanidae,219745,BARC 857,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma,GCA_002804025.1,26.9,0.8,AY187288,49.5,10
Vibrio japonicus,1824638,JCM 31412,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,46.8,,LC143378,53.8,10
Marinicella sediminis,1792834,F2,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Marinicella,,48.1,,KU647740,52.8,10
Jatrophihabitans huperziae,1730378,CPCC 204076,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,,71.9,,KR184574,59.3,10
Altererythrobacter xixiisoli,1476466,S36,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,,62.7,,KJ150597,54.5,10
Chryseobacterium xixisoli,1476462,S31,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,,33.3,,KJ150596,50,10
